Store,YearMonth,Sales
39,2014-05,4927.0
39,2014-06,5238.0
39,2014-07,4882.0
39,2014-08,4552.0
39,2014-09,4604.0
39,2014-10,4723.0
39,2014-11,5216.0
39,2014-12,5572.0
39,2015-01,4737.0
39,2015-02,4611.0
39,2015-03,4916.0
39,2015-04,6819.0
39,2015-05,7009.0
39,2015-06,4838.0
39,2015-07,4790.0
40,2013-01,4577.0
40,2013-02,4374.0
40,2013-03,5064.0
40,2013-04,5122.0
40,2013-05,5360.0
40,2013-06,4659.0
40,2013-07,5257.0
40,2013-08,4931.0
40,2013-09,4694.0
40,2013-10,4817.0
40,2013-11,5340.0
40,2013-12,6737.0
40,2014-01,4799.0
40,2014-02,4508.0
40,2014-03,4782.0
40,2014-04,5224.0
40,2014-05,5015.0
40,2014-06,5137.0
40,2014-07,5377.0
40,2014-08,5220.0
40,2014-09,4760.0
40,2014-10,5117.0
40,2014-11,5298.0
40,2014-12,5632.0
40,2015-01,4064.0
40,2015-02,3919.0
40,2015-03,4167.0
40,2015-04,4693.0
40,2015-05,4516.0
40,2015-06,4370.0
40,2015-07,4458.0
41,2013-01,3899.0
41,2013-02,3990.0
41,2013-03,4627.0
41,2013-04,4002.0
41,2013-05,4792.0
41,2013-06,4310.0
41,2013-07,4541.0
41,2013-08,5593.0
41,2013-09,4825.0
41,2013-10,4915.0
41,2013-11,5192.0
41,2013-12,6890.0
41,2014-01,5436.0
41,2014-02,5247.0
41,2014-03,5414.0
41,2014-04,5921.0
41,2014-05,5672.0
41,2014-06,5992.0
41,2015-01,6227.0
41,2015-02,5707.0
41,2015-03,5946.0
41,2015-04,6273.0
41,2015-05,6414.0
41,2015-06,6217.0
41,2015-07,5590.0
42,2013-01,8859.0
42,2013-02,9165.0
42,2013-03,10473.0
42,2013-04,9482.0
42,2013-05,9906.0
42,2013-06,9169.0
42,2013-07,9771.0
42,2013-08,9119.0
42,2013-09,9191.0
42,2013-10,9413.0
42,2013-11,10057.0
42,2013-12,12587.0
42,2014-01,9775.0
42,2014-02,9827.0
42,2014-03,10191.0
42,2014-04,10400.0
42,2014-05,9976.0
42,2014-06,10758.0
42,2014-07,9831.0
42,2014-08,9857.0
42,2014-09,9950.0
42,2014-10,9834.0
42,2014-11,11339.0
42,2014-12,12910.0
42,2015-01,10379.0
42,2015-02,10118.0
42,2015-03,11098.0
42,2015-04,10904.0
42,2015-05,10631.0
42,2015-06,11310.0
42,2015-07,9702.0
43,2013-01,6797.0
43,2013-02,6992.0
43,2013-03,7595.0
43,2013-04,6987.0
43,2013-05,7470.0
43,2013-06,6624.0
43,2013-07,7158.0
43,2013-08,6184.0
43,2013-09,6302.0
43,2013-10,6439.0
43,2013-11,6808.0
43,2013-12,8723.0
43,2014-01,6771.0
43,2014-02,6987.0
43,2014-03,6811.0
43,2014-04,7193.0
43,2014-05,6900.0
43,2014-06,7538.0
43,2014-07,6556.0
43,2014-08,6203.0
43,2014-09,6731.0
43,2014-10,6424.0
43,2014-11,6872.0
43,2014-12,7656.0
43,2015-01,6346.0
43,2015-02,5934.0
43,2015-03,6471.0
43,2015-04,6470.0
43,2015-05,6721.0
43,2015-06,7078.0
43,2015-07,6124.0
44,2013-01,4977.0
44,2013-02,5104.0
44,2013-03,5704.0
44,2013-04,5311.0
44,2013-05,5592.0
44,2013-06,4956.0
44,2013-07,5097.0
44,2013-08,5197.0
44,2013-09,4966.0
44,2013-10,5010.0
44,2013-11,5356.0
44,2013-12,6940.0
44,2014-01,5229.0
44,2014-02,5349.0
44,2014-03,5474.0
44,2014-04,5917.0
44,2014-05,5492.0
44,2014-06,5691.0
44,2014-07,5551.0
44,2014-08,5939.0
44,2014-09,6058.0
44,2014-10,5311.0
44,2014-11,5797.0
44,2014-12,6312.0
44,2015-01,5299.0
44,2015-02,5114.0
44,2015-03,5519.0
44,2015-04,5615.0
44,2015-05,5465.0
44,2015-06,5490.0
44,2015-07,5159.0
45,2013-01,4945.0
45,2013-02,5242.0
45,2013-03,5706.0
45,2013-04,5265.0
45,2013-05,5886.0
45,2013-06,5302.0
45,2013-07,5781.0
45,2013-08,5292.0
45,2013-09,4966.0
45,2013-10,5005.0
45,2013-11,5215.0
45,2013-12,6792.0
45,2014-01,4914.0
45,2014-02,4927.0
45,2014-03,4752.0
45,2014-04,5380.0
45,2014-05,5158.0
45,2014-06,5479.0
45,2014-07,5247.0
45,2014-08,4893.0
45,2014-09,4877.0
45,2014-10,5064.0
45,2014-11,5696.0
45,2014-12,6616.0
45,2015-01,5308.0
45,2015-02,4947.0
45,2015-03,5245.0
45,2015-04,5493.0
45,2015-05,5560.0
45,2015-06,5631.0
45,2015-07,5428.0
46,2013-01,4698.0
46,2013-02,4761.0
46,2013-03,5586.0
46,2013-04,5025.0
46,2013-05,5560.0
46,2013-06,4940.0
46,2013-07,5156.0
46,2013-08,5026.0
46,2013-09,4818.0
46,2013-10,5215.0
46,2013-11,5271.0
46,2013-12,6816.0
46,2014-01,5085.0
46,2014-02,5096.0
46,2014-03,5413.0
46,2014-04,5602.0
46,2014-05,5555.0
46,2014-06,5867.0
46,2015-01,5561.0
46,2015-02,5134.0
46,2015-03,5508.0
46,2015-04,5737.0
46,2015-05,5750.0
46,2015-06,5645.0
46,2015-07,5177.0
47,2013-01,6613.0
47,2013-02,6821.0
47,2013-03,7663.0
47,2013-04,6579.0
47,2013-05,6682.0
47,2013-06,6267.0
47,2013-07,6699.0
47,2013-08,6721.0
47,2013-09,6244.0
47,2013-10,6312.0
47,2013-11,6820.0
47,2013-12,8586.0
47,2014-01,6386.0
47,2014-02,6681.0
47,2014-03,6593.0
47,2014-04,7399.0
47,2014-05,6871.0
47,2014-06,7059.0
47,2014-07,6925.0
47,2014-08,7160.0
47,2014-09,7290.0
47,2014-10,7226.0
47,2014-11,8188.0
47,2014-12,9238.0
47,2015-01,7116.0
47,2015-02,7132.0
47,2015-03,7674.0
47,2015-04,8194.0
47,2015-05,7795.0
47,2015-06,7683.0
47,2015-07,7145.0
48,2013-01,4128.0
48,2013-02,4332.0
48,2013-03,4382.0
48,2013-04,4343.0
48,2013-05,4371.0
48,2013-06,4165.0
48,2013-07,3963.0
48,2013-08,4011.0
48,2013-09,3834.0
48,2013-10,3942.0
48,2013-11,4255.0
48,2013-12,4991.0
48,2014-01,3908.0
48,2014-02,3997.0
48,2014-03,3860.0
48,2014-04,4351.0
48,2014-05,4096.0
48,2014-06,3458.0
48,2014-07,3198.0
48,2014-08,3393.0
48,2014-09,3605.0
48,2014-10,3559.0
48,2014-11,4068.0
48,2014-12,4504.0
48,2015-01,3645.0
48,2015-02,3588.0
48,2015-03,3662.0
48,2015-04,3932.0
48,2015-05,3648.0
48,2015-06,3601.0
48,2015-07,3397.0
49,2013-01,5892.0
49,2013-02,6220.0
49,2013-03,7571.0
49,2013-04,6412.0
49,2013-05,7219.0
49,2013-06,6552.0
49,2013-07,7122.0
49,2013-08,6723.0
49,2013-09,6460.0
49,2013-10,6396.0
49,2013-11,7046.0
49,2013-12,9289.0
49,2014-01,6632.0
49,2014-02,6815.0
49,2014-03,6912.0
49,2014-04,7596.0
49,2014-05,7481.0
49,2014-06,7810.0
49,2014-07,7429.0
49,2014-08,7139.0
49,2014-09,7191.0
49,2014-10,7153.0
49,2014-11,7825.0
49,2014-12,9827.0
49,2015-01,7541.0
49,2015-02,6943.0
49,2015-03,7487.0
49,2015-04,8099.0
49,2015-05,8140.0
49,2015-06,7870.0
49,2015-07,7922.0
50,2013-01,3813.0
50,2013-02,3900.0
50,2013-03,4473.0
50,2013-04,4063.0
50,2013-05,4411.0
50,2013-06,4009.0
50,2013-07,4353.0
50,2013-08,4036.0
50,2013-09,3930.0
50,2013-10,3853.0
50,2013-11,4133.0
50,2013-12,5268.0
50,2014-01,3919.0
50,2014-02,4014.0
50,2014-03,3839.0
50,2014-04,4236.0
50,2014-05,4234.0
50,2014-06,4507.0
50,2014-07,4195.0
50,2014-08,4032.0
50,2014-09,3951.0
50,2014-10,4099.0
50,2014-11,4508.0
50,2014-12,5195.0
50,2015-01,4216.0
50,2015-02,4041.0
50,2015-03,4194.0
50,2015-04,4644.0
50,2015-05,4685.0
50,2015-06,4811.0
50,2015-07,4560.0
51,2013-01,5666.0
51,2013-02,5832.0
51,2013-03,6741.0
51,2013-04,5970.0
51,2013-05,6898.0
51,2013-06,6362.0
51,2013-07,6452.0
51,2013-08,6375.0
51,2013-09,6076.0
51,2013-10,6011.0
51,2013-11,6281.0
51,2013-12,8317.0
51,2014-01,6375.0
51,2014-02,6273.0
51,2014-03,6483.0
51,2014-04,6908.0
51,2014-05,6981.0
51,2014-06,7359.0
51,2015-01,6980.0
51,2015-02,6352.0
51,2015-03,6900.0
51,2015-04,7296.0
51,2015-05,7514.0
51,2015-06,7438.0
51,2015-07,7269.0
52,2013-01,6994.0
52,2013-02,7034.0
52,2013-03,8172.0
52,2013-04,7128.0
52,2013-05,8199.0
52,2013-06,7469.0
52,2013-07,7898.0
52,2013-08,8198.0
52,2013-09,7389.0
52,2013-10,7588.0
52,2013-11,8136.0
52,2013-12,10752.0
52,2014-01,7917.0
52,2014-02,7952.0
52,2014-03,7981.0
52,2014-04,6830.0
52,2014-05,6319.0
52,2014-06,6943.0
52,2015-01,6750.0
52,2015-02,5994.0
52,2015-03,6504.0
52,2015-04,6714.0
52,2015-05,6833.0
52,2015-06,6883.0
52,2015-07,6648.0
53,2013-01,4684.0
53,2013-02,4853.0
53,2013-03,5687.0
53,2013-04,4907.0
53,2013-05,5128.0
53,2013-06,4881.0
53,2013-07,5256.0
53,2013-08,5531.0
53,2013-09,4786.0
53,2013-10,4580.0
53,2013-11,5302.0
53,2013-12,7146.0
53,2014-01,4677.0
53,2014-02,4850.0
53,2014-03,4761.0
53,2014-04,5483.0
53,2014-05,5015.0
53,2014-06,5135.0
53,2014-07,5099.0
53,2014-08,5321.0
53,2014-09,4974.0
53,2014-10,5038.0
53,2014-11,5737.0
53,2014-12,7215.0
53,2015-01,5078.0
53,2015-02,5024.0
53,2015-03,5341.0
53,2015-04,5700.0
53,2015-05,5299.0
53,2015-06,5283.0
53,2015-07,5572.0
54,2013-01,6930.0
54,2013-02,7651.0
54,2013-03,8937.0
54,2013-04,7394.0
54,2013-05,8060.0
54,2013-06,7357.0
54,2013-07,8050.0
54,2013-08,7341.0
54,2013-09,6981.0
54,2013-10,7192.0
54,2013-11,7977.0
54,2013-12,10574.0
54,2014-01,7434.0
54,2014-02,7467.0
54,2014-03,7272.0
54,2014-04,8286.0
54,2014-05,8216.0
54,2014-06,7609.0
54,2014-07,7673.0
54,2014-08,7563.0
54,2014-09,7139.0
54,2014-10,7588.0
54,2014-11,8424.0
54,2014-12,10491.0
54,2015-01,8262.0
54,2015-02,7331.0
54,2015-03,7670.0
54,2015-04,8504.0
54,2015-05,8286.0
54,2015-06,7839.0
54,2015-07,7931.0
55,2013-01,4718.0
55,2013-02,4740.0
55,2013-03,4686.0
55,2013-04,3539.0
55,2013-05,3588.0
55,2013-06,3299.0
55,2013-07,3508.0
55,2013-08,3309.0
55,2013-09,3291.0
55,2013-10,3311.0
55,2013-11,4728.0
55,2013-12,6030.0
55,2014-01,4384.0
55,2014-02,4389.0
55,2014-03,4569.0
55,2014-04,5055.0
55,2014-05,4742.0
55,2014-06,4940.0
55,2014-07,4564.0
55,2014-08,4216.0
55,2014-09,4537.0
55,2014-10,4873.0
55,2014-11,5666.0
55,2014-12,6258.0
55,2015-01,4954.0
55,2015-02,4777.0
55,2015-03,5181.0
55,2015-04,5353.0
55,2015-05,5342.0
55,2015-06,5320.0
55,2015-07,5002.0
56,2013-01,6508.0
56,2013-02,6797.0
56,2013-03,7571.0
56,2013-04,6921.0
56,2013-05,7517.0
56,2013-06,6466.0
56,2013-07,6014.0
56,2013-08,5647.0
56,2013-09,5587.0
56,2013-10,5907.0
56,2013-11,6653.0
56,2013-12,7984.0
56,2014-01,6135.0
56,2014-02,6515.0
56,2014-03,6768.0
56,2014-04,7409.0
56,2014-05,7673.0
56,2014-06,7918.0
56,2014-07,7493.0
56,2014-08,7151.0
56,2014-09,7535.0
56,2014-10,7371.0
56,2014-11,8578.0
56,2014-12,9528.0
56,2015-01,7868.0
56,2015-02,7906.0
56,2015-03,7952.0
56,2015-04,8366.0
56,2015-05,8772.0
56,2015-06,8490.0
56,2015-07,8466.0
57,2013-01,10606.0
57,2013-02,10558.0
57,2013-03,12454.0
57,2013-04,10812.0
57,2013-05,11701.0
57,2013-06,10420.0
57,2013-07,12164.0
57,2013-08,10916.0
57,2013-09,10489.0
57,2013-10,10610.0
57,2013-11,11641.0
57,2013-12,15240.0
57,2014-01,10812.0
57,2014-02,11194.0
57,2014-03,10965.0
57,2014-04,12294.0
57,2014-05,11555.0
57,2014-06,15741.0
57,2014-07,9502.0
57,2014-08,8053.0
57,2014-09,8524.0
57,2014-10,8600.0
57,2014-11,9809.0
57,2014-12,11821.0
57,2015-01,9170.0
57,2015-02,8485.0
57,2015-03,9379.0
57,2015-04,9499.0
57,2015-05,9342.0
57,2015-06,9014.0
57,2015-07,8948.0
58,2013-01,5035.0
58,2013-02,5196.0
58,2013-03,5995.0
58,2013-04,5510.0
58,2013-05,5946.0
58,2013-06,5533.0
58,2013-07,5906.0
58,2013-08,5675.0
58,2013-09,5612.0
58,2013-10,5674.0
58,2013-11,6006.0
58,2013-12,7422.0
58,2014-01,5982.0
58,2014-02,6040.0
58,2014-03,6350.0
58,2014-04,6607.0
58,2014-05,6549.0
58,2014-06,7242.0
58,2015-01,7053.0
58,2015-02,6627.0
58,2015-03,7376.0
58,2015-04,7198.0
58,2015-05,7532.0
58,2015-06,7659.0
58,2015-07,6936.0
59,2013-01,5050.0
59,2013-02,5238.0
59,2013-03,5909.0
59,2013-04,5263.0
59,2013-05,5578.0
59,2013-06,5077.0
59,2013-07,5450.0
59,2013-08,5138.0
59,2013-09,5300.0
59,2013-10,5156.0
59,2013-11,5367.0
59,2013-12,7010.0
59,2014-01,5350.0
59,2014-02,5352.0
59,2014-03,5534.0
59,2014-04,5721.0
59,2014-05,5306.0
59,2014-06,5749.0
59,2014-07,5216.0
59,2014-08,4873.0
59,2014-09,5466.0
59,2014-10,5331.0
59,2014-11,5758.0
59,2014-12,6640.0
59,2015-01,5398.0
59,2015-02,5276.0
59,2015-03,5823.0
59,2015-04,5821.0
59,2015-05,5612.0
59,2015-06,5727.0
59,2015-07,5246.0
60,2013-01,6427.0
60,2013-02,6592.0
60,2013-03,8054.0
60,2013-04,6737.0
60,2013-05,7263.0
60,2013-06,6473.0
60,2013-07,7390.0
60,2013-08,7001.0
60,2013-09,6931.0
60,2013-10,7143.0
60,2013-11,8421.0
60,2013-12,10054.0
60,2014-01,7250.0
60,2014-02,7608.0
60,2014-03,7669.0
60,2014-04,8555.0
60,2014-05,8007.0
60,2014-06,8226.0
60,2014-07,8112.0
60,2014-08,7602.0
60,2014-09,7697.0
60,2014-10,7917.0
60,2014-11,9204.0
60,2014-12,11019.0
60,2015-01,8600.0
60,2015-02,8104.0
60,2015-03,9016.0
60,2015-04,8940.0
60,2015-05,9109.0
60,2015-06,9244.0
60,2015-07,8926.0
61,2013-01,3662.0
61,2013-02,3511.0
61,2013-03,4281.0
61,2013-04,3904.0
61,2013-05,4173.0
61,2013-06,3948.0
61,2013-07,3857.0
61,2013-08,3919.0
61,2013-09,4120.0
61,2013-10,4306.0
61,2013-11,4849.0
61,2013-12,6102.0
61,2014-01,4614.0
61,2014-02,4729.0
61,2014-03,4794.0
61,2014-04,4971.0
61,2014-05,4860.0
61,2014-06,5357.0
61,2014-07,4814.0
61,2014-08,4801.0
61,2014-09,4878.0
61,2014-10,4667.0
61,2014-11,5305.0
61,2014-12,6187.0
61,2015-01,5067.0
61,2015-02,4759.0
61,2015-03,5214.0
61,2015-04,4966.0
61,2015-05,5029.0
61,2015-06,5509.0
61,2015-07,5413.0
62,2013-01,5995.0
62,2013-02,6142.0
62,2013-03,6602.0
62,2013-04,6222.0
62,2013-05,6998.0
62,2013-06,5969.0
62,2013-07,6711.0
62,2013-08,5803.0
62,2013-09,5985.0
62,2013-10,6181.0
62,2013-11,6569.0
62,2013-12,7446.0
62,2014-01,6249.0
62,2014-02,6483.0
62,2014-03,6323.0
62,2014-04,6813.0
62,2014-05,6464.0
62,2014-06,6740.0
62,2014-07,6259.0
62,2014-08,5888.0
62,2014-09,6200.0
62,2014-10,6221.0
62,2014-11,7202.0
62,2014-12,7443.0
62,2015-01,6487.0
62,2015-02,6449.0
62,2015-03,6828.0
62,2015-04,6970.0
62,2015-05,6885.0
62,2015-06,7047.0
62,2015-07,6374.0
63,2013-01,5804.0
63,2013-02,5869.0
63,2013-03,7054.0
63,2013-04,6143.0
63,2013-05,6498.0
63,2013-06,6325.0
63,2013-07,6560.0
63,2013-08,6741.0
63,2013-09,5898.0
63,2013-10,6052.0
63,2013-11,7028.0
63,2013-12,8631.0
63,2014-01,6378.0
63,2014-02,6403.0
63,2014-03,6560.0
63,2014-04,7320.0
63,2014-05,7016.0
63,2014-06,6949.0
63,2014-07,6787.0
63,2014-08,7391.0
63,2014-09,6686.0
63,2014-10,6803.0
63,2014-11,7931.0
63,2014-12,9189.0
63,2015-01,7296.0
63,2015-02,6708.0
63,2015-03,7324.0
63,2015-04,7853.0
63,2015-05,7559.0
63,2015-06,7327.0
63,2015-07,7716.0
64,2013-01,7732.0
64,2013-02,8230.0
64,2013-03,9234.0
64,2013-04,8782.0
64,2013-05,9882.0
64,2013-06,9020.0
64,2013-07,9833.0
64,2013-08,9344.0
64,2013-09,9254.0
64,2013-10,9290.0
64,2013-11,10165.0
64,2013-12,12713.0
64,2014-01,9722.0
64,2014-02,10029.0
64,2014-03,10130.0
64,2014-04,10884.0
64,2014-05,10574.0
64,2014-06,11452.0
64,2014-07,10355.0
64,2014-08,10341.0
64,2014-09,10388.0
64,2014-10,10286.0
64,2014-11,11493.0
64,2014-12,13467.0
64,2015-01,11095.0
64,2015-02,10502.0
64,2015-03,11244.0
64,2015-04,11448.0
64,2015-05,11422.0
64,2015-06,12070.0
64,2015-07,11187.0
65,2013-01,4376.0
65,2013-02,4643.0
65,2013-03,5634.0
65,2013-04,4513.0
65,2013-05,4947.0
65,2013-06,4746.0
65,2013-07,5133.0
65,2013-08,4916.0
65,2013-09,4622.0
65,2013-10,4778.0
65,2013-11,5071.0
65,2013-12,7099.0
65,2014-01,4710.0
65,2014-02,4864.0
65,2014-03,4896.0
65,2014-04,5412.0
65,2014-05,5032.0
65,2014-06,5247.0
65,2014-07,4799.0
65,2014-08,4401.0
65,2014-09,4992.0
65,2014-10,4817.0
65,2014-11,5242.0
65,2014-12,7128.0
65,2015-01,5216.0
65,2015-02,4785.0
65,2015-03,5341.0
65,2015-04,5616.0
65,2015-05,5278.0
65,2015-06,5271.0
65,2015-07,5153.0
66,2013-01,5620.0
66,2013-02,5658.0
66,2013-03,6550.0
66,2013-04,5886.0
66,2013-05,6337.0
66,2013-06,5943.0
66,2013-07,6263.0
66,2013-08,5789.0
66,2013-09,5514.0
66,2013-10,5567.0
66,2013-11,5781.0
66,2013-12,7433.0
66,2014-01,5938.0
66,2014-02,5660.0
66,2014-03,5721.0
66,2014-04,6304.0
66,2014-05,6149.0
66,2014-06,6462.0
66,2014-07,6042.0
66,2014-08,5866.0
66,2014-09,5670.0
66,2014-10,5838.0
66,2014-11,6545.0
66,2014-12,7316.0
66,2015-01,6124.0
66,2015-02,5908.0
66,2015-03,6191.0
66,2015-04,6367.0
66,2015-05,6501.0
66,2015-06,6361.0
66,2015-07,6448.0
67,2013-01,7292.0
67,2013-02,7201.0
67,2013-03,8120.0
67,2013-04,7501.0
67,2013-05,7768.0
67,2013-06,7085.0
67,2013-07,7998.0
67,2013-08,6713.0
67,2013-09,6917.0
67,2013-10,7188.0
67,2013-11,7630.0
67,2013-12,9210.0
67,2014-01,7814.0
67,2014-02,7700.0
67,2014-03,7576.0
67,2014-04,8134.0
67,2014-05,7867.0
67,2014-06,8118.0
67,2014-07,7929.0
67,2014-08,7035.0
67,2014-09,7247.0
67,2014-10,7631.0
67,2014-11,8602.0
67,2014-12,9250.0
67,2015-01,7979.0
67,2015-02,7600.0
67,2015-03,8299.0
67,2015-04,8498.0
67,2015-05,8320.0
67,2015-06,8287.0
67,2015-07,8451.0
68,2013-01,5777.0
68,2013-02,6440.0
68,2013-03,7688.0
68,2013-04,7001.0
68,2013-05,7307.0
68,2013-06,6857.0
68,2013-07,7645.0
68,2013-08,7633.0
68,2013-09,6582.0
68,2013-10,6620.0
68,2013-11,7794.0
68,2013-12,10394.0
68,2014-01,6208.0
68,2014-02,6796.0
68,2014-03,6866.0
68,2014-04,8142.0
68,2014-05,7550.0
68,2014-06,7177.0
68,2014-07,7876.0
68,2014-08,8011.0
68,2014-09,6807.0
68,2014-10,7455.0
68,2014-11,8662.0
68,2014-12,11075.0
68,2015-01,7538.0
68,2015-02,7005.0
68,2015-03,7357.0
68,2015-04,8297.0
68,2015-05,8049.0
68,2015-06,7483.0
68,2015-07,8547.0
69,2013-01,9069.0
69,2013-02,9066.0
69,2013-03,10745.0
69,2013-04,9494.0
69,2013-05,10047.0
69,2013-06,9369.0
69,2013-07,9982.0
69,2013-08,9425.0
69,2013-09,8958.0
69,2013-10,8860.0
69,2013-11,9259.0
69,2013-12,12754.0
69,2014-01,8815.0
69,2014-02,8809.0
69,2014-03,8784.0
69,2014-04,9645.0
69,2014-05,9346.0
69,2014-06,9800.0
69,2014-07,9226.0
69,2014-08,8959.0
69,2014-09,8634.0
69,2014-10,8558.0
69,2014-11,9427.0
69,2014-12,12059.0
69,2015-01,8911.0
69,2015-02,8548.0
69,2015-03,9041.0
69,2015-04,9226.0
69,2015-05,9054.0
69,2015-06,9309.0
69,2015-07,9345.0
70,2013-01,5979.0
70,2013-02,6367.0
70,2013-03,6880.0
70,2013-04,6322.0
70,2013-05,6638.0
70,2013-06,6493.0
70,2013-07,6243.0
70,2013-08,6185.0
70,2013-09,5907.0
70,2013-10,5925.0
70,2013-11,6825.0
70,2013-12,8473.0
70,2014-01,6281.0
70,2014-02,6447.0
70,2014-03,6249.0
70,2014-04,6906.0
70,2014-05,6727.0
70,2014-06,6736.0
70,2014-07,6289.0
70,2014-08,6118.0
70,2014-09,6332.0
70,2014-10,6197.0
70,2014-11,7137.0
70,2014-12,8373.0
70,2015-01,6453.0
70,2015-02,6212.0
70,2015-03,6737.0
70,2015-04,7072.0
70,2015-05,6881.0
70,2015-06,6921.0
70,2015-07,6845.0
71,2013-01,8124.0
71,2013-02,8427.0
71,2013-03,9301.0
71,2013-04,8377.0
71,2013-05,9509.0
71,2013-06,8460.0
71,2013-07,9408.0
71,2013-08,8395.0
71,2013-09,8419.0
71,2013-10,8238.0
71,2013-11,9135.0
71,2013-12,11523.0
71,2014-01,8655.0
71,2014-02,8578.0
71,2014-03,8616.0
71,2014-04,9275.0
71,2014-05,9288.0
71,2014-06,9725.0
71,2014-07,9237.0
71,2014-08,8391.0
71,2014-09,8726.0
71,2014-10,8586.0
71,2014-11,9990.0
71,2014-12,11136.0
71,2015-01,9056.0
71,2015-02,8954.0
71,2015-03,9028.0
71,2015-04,9340.0
71,2015-05,9192.0
71,2015-06,9480.0
71,2015-07,8732.0
72,2013-01,3921.0
72,2013-02,4094.0
72,2013-03,4700.0
72,2013-04,4241.0
72,2013-05,4471.0
72,2013-06,4079.0
72,2013-07,4586.0
72,2013-08,4116.0
72,2013-09,4070.0
72,2013-10,4061.0
72,2013-11,4265.0
72,2013-12,5319.0
72,2014-01,4243.0
72,2014-02,4315.0
72,2014-03,4607.0
72,2014-04,4673.0
72,2014-05,4436.0
72,2014-06,5038.0
72,2015-01,4489.0
72,2015-02,4043.0
72,2015-03,4574.0
72,2015-04,4565.0
72,2015-05,4451.0
72,2015-06,4899.0
72,2015-07,4358.0
73,2013-01,4081.0
73,2013-02,4048.0
73,2013-03,4724.0
73,2013-04,4237.0
73,2013-05,4412.0
73,2013-06,4088.0
73,2013-07,4216.0
73,2013-08,4651.0
73,2013-09,4208.0
73,2013-10,4210.0
73,2013-11,4757.0
73,2013-12,5760.0
73,2014-01,4362.0
73,2014-02,4463.0
73,2014-03,4219.0
73,2014-04,4781.0
73,2014-05,4317.0
73,2014-06,4566.0
73,2014-07,4256.0
73,2014-08,4508.0
73,2014-09,4366.0
73,2014-10,4420.0
73,2014-11,5161.0
73,2014-12,5949.0
73,2015-01,4700.0
73,2015-02,4567.0
73,2015-03,5008.0
73,2015-04,4933.0
73,2015-05,4705.0
73,2015-06,4694.0
73,2015-07,4651.0
74,2013-01,5828.0
74,2013-02,6079.0
74,2013-03,6652.0
74,2013-04,6106.0
74,2013-05,6532.0
74,2013-06,5824.0
74,2013-07,6298.0
74,2013-08,5846.0
74,2013-09,5653.0
74,2013-10,5708.0
74,2013-11,6174.0
74,2013-12,8482.0
74,2014-01,5717.0
74,2014-02,5945.0
74,2014-03,6058.0
74,2014-04,6501.0
74,2014-05,6112.0
74,2014-06,6444.0
74,2014-07,5978.0
74,2014-08,5994.0
74,2014-09,6062.0
74,2014-10,5979.0
74,2014-11,6942.0
74,2014-12,8248.0
74,2015-01,6008.0
74,2015-02,5835.0
74,2015-03,6264.0
74,2015-04,6336.0
74,2015-05,6385.0
74,2015-06,6536.0
74,2015-07,5737.0
75,2013-01,5083.0
75,2013-02,5309.0
75,2013-03,6150.0
75,2013-04,5376.0
75,2013-05,5934.0
75,2013-06,5631.0
75,2013-07,6146.0
75,2013-08,6514.0
75,2013-09,5238.0
75,2013-10,5336.0
75,2013-11,6223.0
75,2013-12,7697.0
75,2014-01,5402.0
75,2014-02,5395.0
75,2014-03,5399.0
75,2014-04,6281.0
75,2014-05,5972.0
75,2014-06,5989.0
75,2014-07,6303.0
75,2014-08,6474.0
75,2014-09,5715.0
75,2014-10,5710.0
75,2014-11,6576.0
75,2014-12,8003.0
75,2015-01,5782.0
75,2015-02,5608.0
75,2015-03,5927.0
75,2015-04,6420.0
75,2015-05,6438.0
75,2015-06,6216.0
75,2015-07,6539.0
76,2013-01,7833.0
76,2013-02,7955.0
76,2013-03,9148.0
76,2013-04,8269.0
76,2013-05,9193.0
76,2013-06,8265.0
76,2013-07,9077.0
76,2013-08,8762.0
76,2013-09,8370.0
76,2013-10,8359.0
76,2013-11,9017.0
76,2013-12,11741.0
76,2014-01,8709.0
76,2014-02,8659.0
76,2014-03,8494.0
76,2014-04,9193.0
76,2014-05,9382.0
76,2014-06,9652.0
76,2015-01,9175.0
76,2015-02,8895.0
76,2015-03,9022.0
76,2015-04,9729.0
76,2015-05,9632.0
76,2015-06,9321.0
76,2015-07,9414.0
77,2013-01,6576.0
77,2013-02,6983.0
77,2013-03,8092.0
77,2013-04,6905.0
77,2013-05,7584.0
77,2013-06,6783.0
77,2013-07,7267.0
77,2013-08,7141.0
77,2013-09,6493.0
77,2013-10,6658.0
77,2013-11,7263.0
77,2013-12,9124.0
77,2014-01,6851.0
77,2014-02,6904.0
77,2014-03,7744.0
77,2014-04,8052.0
77,2014-05,7682.0
77,2014-06,8110.0
77,2014-07,7634.0
77,2014-08,7047.0
77,2014-09,7738.0
77,2014-10,7393.0
77,2014-11,8537.0
77,2014-12,9847.0
77,2015-01,7840.0
77,2015-02,7444.0
77,2015-03,8132.0
77,2015-04,8412.0
77,2015-05,8063.0
77,2015-06,8364.0
77,2015-07,7886.0
78,2013-01,3294.0
78,2013-02,3509.0
78,2013-03,3932.0
78,2013-04,3529.0
78,2013-05,3688.0
78,2013-06,2953.0
78,2013-07,3672.0
78,2013-08,3331.0
78,2013-09,3334.0
78,2013-10,3524.0
78,2013-11,3747.0
78,2013-12,4837.0
78,2014-01,3668.0
78,2014-02,3438.0
